168;;Well then, improve your situation with a show of courage.;;Why, then, build me thy fortunes upon the basis of valor.;;0.0
169;;Challenge the count’s young servant to a fight.;;Challenge me the count’s youth to fight with him.;;0.0
170;;Hurt him in eleven different places.;;Hurt him in eleven places.;;0.0
171;;My niece Olivia will notice, and let me tell you, no matchmaker in the world can get you a woman faster than a reputation for courage.;;My niece shall take note of it, and assure thyself, there is no love-broker in the world can more prevail in man’s commendation with woman than report of valor.;;0.0
172;;It’s really the only way, Sir Andrew.;;There is no way but this, Sir Andrew.;;0.0
173;;Will either of you give him the message that I’m challenging him to a duel?;;Will either of you bear me a challenge to him?;;0.0
174;;Go ahead and write it down.;;Go, write it in a martial hand.;;0.0
175;;Be pointed and brief.;;Be curst and brief.;;0.0
176;;It doesn’t need to be witty as long as it’s eloquent and imaginative.;;It is no matter how witty, so it be eloquent and full of invention.;;0.0
177;;Go on.;;Go.;;0.0
178;;This precious little guy is putty in your hands, Sir Toby.;;This is a dear manikin to you, Sir Toby.;;0.0
179;;His letter’s going to be hilarious.;;I have been dear to him, lad, some two thousand strong, or so.;;0.0
180;;But you’re not going to deliver it, are you?;;We shall have a rare letter from him: but you’ll not deliver ’t?;;0.0
181;;Never trust me again if I don’t.;;Never trust me, then.;;0.0
182;;And by all means see if you can get the young man to answer it.;;And by all means stir on the youth to an answer.;;0.0
183;;I don’t think a team of oxen could get them close enough to fight.;;I think oxen and wainropes cannot hale them together.;;0.0
184;;Here comes my little bird.;;Look where the youngest wren of nine comes.;;0.0
185;;Listen, if you want a good laugh—and I mean a side-splitting one—then follow me.;;If you desire the spleen, and will laugh yourself into stitches, follow me.;;0.0
186;;He’s wearing yellow stockings.;;He’s in yellow stockings. ;;0.0
187;;With crisscrossed laces?;;And cross-gartered?;;0.0
188;;Oh, he looks like a pathetic Sunday school teacher.;;Most villanously, like a pedant that keeps a school i' the church.;;0.0
189;;He smiles so much his face has more lines in it than a map of the East Indies.;;He does smile his face into more lines than is in the new map with the augmentation of the Indies.;;0.0
190;;You’ve never seen anything like it.;;You have not seen such a thing as ’tis.;;0.0
191;;I can hardly keep myself from throwing things at him.;;I can hardly forbear hurling things at him.;;0.0
192;;I know that my lady’s going to end up hitting him.;;I know my lady will strike him.;;0.0
193;;And when she does, he’ll imagine she’s flirting with him.;;If she do, he’ll smile and take ’t for a great favor.;;0.0
194;;Come on, take us to him.;;Come, bring us, bring us where he is.;;0.0
195;;I couldn’t stay behind after you left.;;I could not stay behind you.;;0.0
196;;My friend Antonio, all I can say is thank you.;;My kind Antonio, I can no other answer make but thanks, And thanks, and ever thanks.;;0.0
197;;Anyway, what should we do?;;What’s to do?;;0.0
198;;Should we go see the sights in the town?;;Shall we go see the relics of this town?;;0.0
199;;You probably killed a lot of his men?;;Belike you slew great number of his people?;;0.0
200;;The whole quarrel might have been resolved since then when we repaid what we stole from them—which most of our city did, for the sake of friendly trade relations.;;It might have since been answered in repaying What we took from them, which, for traffic’s sake, Most of our city did.;;0.0
201;;I was the only one who refused to give back what I stole.;;Only myself stood out; For which, if I be lapsèd in this place, I shall pay dear.;;0.0
202;;Then don’t make yourself too conspicuous.;;Do not then walk too open.;;0.0
203;;You’re right.;;It doth not fit me.;;0.0
204;;Hang on a minute, here’s some money for you.;;Hold, sir, here’s my purse.;;0.0
205;;Maybe you’ll see some little trinket you want to buy.;;Haply your eye shall light upon some toy You have desire to purchase, and your store, I think, is not for idle markets, sir.;;0.0
206;;I’ll hold on to your money and leave you for an hour.;;I’ll be your purse-bearer and leave you For an hour.;;0.0
207;;We’ll meet at the Elephant.;;To the Elephant.;;0.0
208;;I remember.;;I do remember.;;0.0
209;;I’ve sent for him.;;I have sent after him.;;0.0
210;;He says he’ll come.;;He says he’ll come.;;0.0
211;;It’s easier to buy young people than to beg or borrow them.;;For youth is bought more oft than begged or borrow’d.;;0.0
212;;Oh, I’m talking too loud.—Where’s Malvolio?;;I speak too loud.— Where’s Malvolio?;;0.0
213;;He’s very serious, which is right for someone in mourning like me.;;He is sad and civil And suits well for a servant with my fortunes.;;0.0
214;;Where is Malvolio?;;Where is Malvolio?;;0.0
215;;He’s coming, madam; but he’s acting very strangely.;;He’s coming, madam; but in very strange manner.;;0.0
216;;He must be possessed by the devil.;;He is sure possessed, madam.;;0.0
217;;Why, what’s the matter with him?;;Why, what’s the matter?;;0.0
218;;Is he talking nonsense?;;Does he rave?;;0.0
219;;No, he just smiles.;;No, madam, he does nothing but smile.;;0.0
220;;You should have a guard nearby if he comes in here, because he’s clearly disturbed.;;Your ladyship were best to have some guard about you if he come, for sure the man is tainted in ’s wits.;;0.0
221;;Ask him in here.;;Go call him hither.;;0.0
222;;I’m as crazy as he is, if sad craziness and happy craziness are equivalent.;;I am as mad as he, If sad and merry madness equal be.;;0.0
223;;What’s going on, Malvolio?;;How now, Malvolio?;;0.0
224;;Hello, sweet lady.;;Sweet lady, ho, ho.;;0.0
225;;Why, he has an income of three thousand ducats a year.;;Why, he has three thousand ducats a year.;;0.0
226;;He’s a fool and a spendthrift.;;He’s a very fool and a prodigal.;;0.0
227;;You shouldn’t talk about him like that!;;Fie, that you’ll say so!;;0.0
228;;Anyone who says that is a lying piece of garbage.;;By this hand, they are scoundrels and substractors that say so of him.;;0.0
229;;Who said that?;;Who are they?;;0.0
230;;The same people who say he gets drunk with you every night.;;They that add, moreover, he’s drunk nightly in your company.;;0.0
231;;We only drink toasts to my niece.;;With drinking healths to my niece.;;0.0
232;;I’ll drink to her as long as there’s a hole in my throat and booze in Illyria.;;I’ll drink to her as long as there is a passage in my throat and drink in Illyria.;;0.0
233;;Anyone who refuses to drink to my niece until his brain spins around like a merry-go-round is scum.;;He’s a coward and a coistrel that will not drink to my niece till his brains turn o' th' toe like a parish top.;;0.0
234;;Sir Toby Belch!;;Sir Toby Belch!;;0.0
235;;How are you, Sir Toby Belch?;;How now, Sir Toby Belch!;;0.0
236;;Sweet Sir Andrew!;;Sweet Sir Andrew!;;0.0
237;;You’re smiling?;;Smilest thou?;;0.0
238;;I sent for you about a sad occasion.;;I sent for thee upon a sad occasion.;;0.0
239;;Sad, my lady!;;Sad, lady!;;0.0
240;;I could be sad if I wanted to be.;;I could be sad.;;0.0
241;;These crisscrossing laces do cut off the circulation in my legs a bit, but who cares?;;This does make some obstruction in the blood, this cross-gartering, but what of that?;;0.0
242;;As the sonnet says, “If you please one special person, you please everyone who matters.” Why, what’s going on?;;If it please the eye of one, it is with me as the very true sonnet is, “Please one, and please all.”  Why, how dost thou, man?;;0.0
243;;What’s the matter with you?;;What is the matter with thee?;;0.0
244;;My legs may be yellow, but I don’t feel blue.;;Not black in my mind, though yellow in my legs.;;0.0
245;;It was addressed to him, and orders must be obeyed.;;It did come to his hands, and commands shall be executed.;;0.0
246;;I think we know whose fancy handwriting that was.;;I think we do know the sweet Roman hand.;;0.0
247;;Don’t you think you should go to bed, Malvolio?;;Wilt thou go to bed, Malvolio?;;0.0
248;;To bed!;;To bed?;;0.0
249;;How are you feeling, Malvolio?;;How do you, Malvolio?;;0.0
250;;You’re asking me!;;At your request!;;0.0
251;;Noble people don’t answer to peasants!;;Yes, nightingales answer daws!;;0.0
252;;Why are you acting so brazen toward my lady?;;Why appear you with this ridiculous boldness before my lady?;;0.0
253;;Don’t be afraid of greatness.” That was well written.;;Be not afraid of greatness.” 'Twas well writ.;;0.0
254;;What do you mean by that, Malvolio?;;What meanest thou by that, Malvolio?;;0.0
255;;Some are born great—”;;Some are born great—”;;0.0
256;;What?;;Ha?;;0.0
257;;Some achieve greatness—” What are you saying?;;Some achieve greatness—” What sayest thou?;;0.0
258;;And some have greatness thrust upon them.” Heaven help you!;;And some have greatness thrust upon them.” Heaven restore thee!;;0.0
259;;Remember who liked your yellow stockings—” Your yellow stockings?;;Remember who commended thy yellow stockings—” Thy yellow stockings?;;0.0
260;;And wanted to see you with laces crisscrossed over your legs.” Crisscrossed?;;And wished to see thee cross-gartered.” Cross-gartered?;;0.0
261;;Go ahead.;;Go to, thou art made, if thou desirest to be so—” Am I made?;;0.0
262;;Madam, Count Orsino’s young messenger has returned.;;Madam, the young gentleman of the Count Orsino’s is returned.;;0.0
263;;I’ll go to him.;;I’ll come to him.;;0.0
264;;Maria, take care of this poor fellow here.;;Good Maria, let this fellow be looked to.;;0.0
265;;Where’s my cousin Toby?;;Where’s my cousin Toby?;;0.0
266;;Have some of my servants take care of Malvolio.;;Let some of my people have a special care of him.;;0.0
267;;I’d give half my dowry to keep anything bad from happening to him.;;I would not have him miscarry for the half of my dowry.;;0.0
268;;Oh ho!;;Oh, ho!;;0.0
269;;Look at me now!;;Do you come near me now?;;0.0
270;;This is just what the letter said.;;This concurs directly with the letter.;;0.0
271;;Get rid of your low-class trapping,” she said.;;Cast thy humble slough,” says she.;;0.0
272;;I’ve got her now, but I’ve got God to thank for it!;;I have limed her, but it is Jove’s doing, and Jove make me thankful!;;0.0
273;;And when she left just now, she said “Take care of this poor fellow here.” Fellow!” Not “Malvolio,” not anything referring to my low station in life, but “fellow.” Everything’s going perfectly.;;And when she went away now, “Let this fellow be looked to.” “Fellow!” Not “Malvolio,” nor after my degree, but “fellow.” Why, everything adheres together, that no dram of a scruple, no scruple of a scruple, no obstacle, no incredulous or unsafe circumstance—what can be said?;;0.0
274;;Nothing can come between me and the fulfillment of all my hopes.;;Nothing that can be can come between me and the full prospect of my hopes.;;0.0
275;;Well, God is responsible for that, not me, and he deserves thanks.;;Well, Jove, not I, is the doer of this, and he is to be thanked. ;;0.0
276;;I don’t care if all the devils in hell crammed together to possess him, I still want to speak to him.;;If all the devils of hell be drawn in little, and Legion himself possessed him, yet I’ll speak to him.;;0.0
277;;Here he is, here he is.;;Here he is, here he is.;;0.0
278;;How are you, sir?;;How is’t with you, sir?;;0.0
279;;Go away.;;Go off, I discard you.;;0.0
280;;Let me enjoy my privacy.;;Let me enjoy my private.;;0.0
281;;Go away.;;Go off.;;0.0
282;;Ah-ha!;;Aha!;;0.0
283;;Does she?;;Does she so?;;0.0
284;;Do you even know what you’re talking about?;;Do you know what you say?;;0.0
285;;Sure thing, we’ll do it tomorrow morning.;;Marry, and it shall be done tomorrow morning if I live.;;0.0
286;;My lady would never want to lose him.;;My lady would not lose him for more than I’ll say.;;0.0
287;;What are you saying, mistress?;;How now, mistress?;;0.0
288;;Oh, Lord!;;O Lord!;;0.0
289;;Gentleness is the only way to go—gently, gently.;;No way but gentleness, gently, gently.;;0.0
290;;The devil inside him is rough, but we can’t treat it roughly.;;The fiend is rough and will not be roughly used.;;0.0
291;;Sir!;;Sir!;;0.0
292;;Yes, dear little chick, come along with me.—Shut up, man!;;Ay, Biddy, come with me.—What, man!;;0.0
293;;You’re serious enough to know not to play games with Satan.;;Tis not for gravity to play at cherry-pit with Satan.;;0.0
294;;Damn that dirty black coalminer of a devil!;;Hang him, foul collier!;;0.0
295;;Get him to say his prayers, Sir Toby, get him to pray.;;Get him to say his prayers, good Sir Toby, get him to pray.;;0.0
296;;My prayers, you hussy?;;My prayers, minx?;;0.0
297;;Go hang yourselves, all of you!;;Go, hang yourselves all!;;0.0
298;;You’re all lazy and shallow.;;You are idle, shallow things.;;0.0
299;;I’m not like you.;;I am not of your element.;;0.0
300;;You’ll know more about it later.;;You shall know more hereafter. ;;0.0
301;;Is it possible?;;Is ’t possible?;;0.0
302;;If this were a play, I’d complain it was unrealistic.;;If this were played upon a stage now, I could condemn it as an improbable fiction.;;0.0
303;;He’s really taken this prank to heart.;;His very genius hath taken the infection of the device, man.;;0.0
304;;No, follow him now, before he divulges the prank and ruins everything.;;Nay, pursue him now, lest the device take air and taint.;;0.0
305;;Wow, we’re really going to drive him crazy.;;Why, we shall make him mad indeed.;;0.0
306;;The house will be so much quieter.;;The house will be the quieter.;;0.0
307;;Come on, let’s put him in a dark room and tie him up.;;Come, we’ll have him in a dark room and bound.;;0.0
308;;My niece already thinks he’s insane.;;My niece is already in the belief that he’s mad.;;0.0
309;;Here’s more insanity for us.;;More matter for a May morning.;;0.0
310;;Is it that aggressive?;;Is ’t so saucy?;;0.0
